text,label
@stock think this one rolls over here towards the @stock this one does have the chance of bankruptcy cash balances lower avail @stock lines lower,0
bought @number @number position in @stock @number @number going into earnings monday,2
somehow this reminds me of @stock @stock ackman at least did not buy call options on @stock still in big trouble fund redemptions coming imho,0
groupon @stockenney taking the hits on the mkt today down about @number @number @stock @stock,0
@stock beats our take on investing in guns @stock,2
@stock someone got a margin call on this move craziness in the market towards the close spy @stock @stock could not break through mon s high,0
@user @user @stock @number @number @stock trades at close l lot of sellers broad sell off but if no buyers bigger drop look isrg,2
wow @stock being probed literally lol by regulators,0
@user @stock a text book trendline break intraday,0
having worked for eric efkofsky myself i wouldn t count him out the dude can work magic in tough situations @stock,2
@stock down @number in ah,0
seems like a good time to rehash this post about working for eric efkofsky @stock,2
@stock mason getting the boot is probably the best news for that company since it came public doesn t solve the problems with the biz tho,0
elephant hunting @stock @stock @stock @stock point and figure review high risk define loss w opt,0
china s natural gas drive may cut oil demand by a tenth euters @stock @stock f @stock @stock @stock @stock cog @stock p @stock,2
@stock an update to our feb @numberth video review if it closes below @number much lower to come soon,0
market wrap video additions to watch ist including @stock @stock @stock @stock @stock @stock @stock,2
@stock there is a nice entry at @number which i will look out for not a stock to short no position for now,2
@user building a position in @stock ooking to add on pullbacks can t ignore the volume and the story,2
@stock apple showing stong support in this area however @number is next critical price,2
@user hell yes @stock,2
if i can get a nice @number @number day move down in @stock i am gonna go pig wild on it traded in and out @number times already but big still waiting,2
@stock double top @number sma turning down,0
@stock mar @numberc mar @numberth expiry @stock shows it firing at the bid @number @number x @number @number but sorry folks bot,2
@stock nvidia tegra @number benchmarked crushes competition,2
@user @stock the beginning of a new uptrend,2
today s game @stock for the icahn team and maybe a little bit of @stock in memory of andrew,2
@stock sleeping giant one of these day soon booom target @number @number,2
@stock gets exclusive streaming rights to the hunger games,2
@stock watching for a move over @number @number,2
@stock this is the ammo to help fire tom ward was needed imho unfortunately once again at the shareholders expense @stock @stock,2
@stock from watch list gapped over line vol just @number of ave full day watching,2
@stock trying to stay above @number @number needs followthrough here or the pattern may fail,2
@stock looking for a bounce off the @numbersma,2
@stock trying to bounce needs better volume,2
@stock took some off @number @number stop,2
@stock from watch list over line on volume of @number ave full day,2
@stock really like how this one continues to hold up so well volume on the up days,2
nice day for the kicked out of the nasdaq boys @stock @stock @stock all green,2
@stock breaking support on heavy volume sharing a few insights video,0
notable @stock in @stock but general market heavy,2
@stock breaking important level here,0
@stock long @number @number @number @number target @number @number @number @number,2
@user ooks green to me plus the @number i got out of it buying at @number @number today @stock,2
get the elephant guns i m going hunting for @stock i m not shooting yet but i m close,2
@stock marketmaket will make lot of from short seller today till march @number @stock,2
@stock peeled more off @number @number,2
@stock made awesome move thru @number @number to @number @number made nice score was @stock in made nice profit all those shares sold buying back @number @number and less,2
@stock self serving tweets re @stock s continuous slide w @stock as @stock spending for @stock s on hyperdrive @number talented people work w jony ives,2
@stock sold @numberm of residential lots in summerlin in vegas in @number for jan feb @number @numberm,2
@stock trying to move into the gap,2
@stock @user more on the fed after this new @number yr low today for apple @number @number could @number @number be next,0
some math @stock sold @number condo units in @number hours in hawaii in dec avg @number sqft avg @number @number sqft condo @number @numberm unit own @number of project,2
adding short @stock to portfolio i think next years estimates are too high,0
@stock big volume today big boy involved i m in too,2
@stock today on weekly @stock should pin around @number @number @number @number next week going higher as we approach march @numberth stresstest @stock,2
@stock is oversold here,2
equity alpha @stock looks awesome break of @number @number great jan earnings and good consolidation tgt @number,2
@stock kisses @number hello i am a golden god,2
@stock bullish breakout confirmed on expanding volume,2
@stock @stock slow @stock turning up from oversold @stock buying w @number mil float @stock @stock bottom,2
@stock looks like a possible move to @number @number no pos here,2
@user you so funny @stock bulls,0
yep nice may go along w @stock,2
on way up i love @stock i love @stock i love @stock i on way down i hate apple i hate apple i hate apple tradingwithoutaplan,0
@stock is probably done for a couple months sideways to down is just reality from here,0
@stock is breaking out bullish @stock crossover,2
@stock new @number yr low today for apple @number @number could @number @number be next,0
what is @stock real estate worth if no one is buying big box space in today s market,0
come fly with me let s fly let s fly away al,2
@stock swing trade quick pick as vegas sands @stock,0
@stock loading up on jan @number s @number strikes @number @number options for the price of @number shares where will it be in @number,2
@stock vs @stock elative strength,2
affy @stock @stock @stock @stock @stock @number stocks poised for breakouts my story via @user,2
ooking to short on @stock production company was looking at @stock @stock @stock anyone have a short thesis on a name wld greatly appreciate it,0
nwinding of the worlds most widely held position is never pretty @stock this @stock move and identify the next hedge fund hotel,0
@user @user @stock and @stock are on my shorts list @stock i dont know about @stock was looking at cash flow for @stock burning abt @numbermm q,0
@stock another ong @stock snort @numbers next week on @stock to new at highs in indices,2
@stock smile of friday @stock the ast @number times tim cook has talked apple s stock has dropped,0
@stock we close below @number today thats no good great for bears,0
i wonder if affy might go bankrupt or change their management i mean @number drop in the stock price and now a lawsuit,0
@stock bearish @stock crossover,0
@stock bad news keeps coming they say when it rains it pours puts paying dividends @number damnit,0
holding @stock mar @number @number puts into the weekend every intraday rally got sold into ooks like poop,0
gap filled doubt it holds @stock @stock @stock @stock toaster apple,0
@stock holding all of my current positions over the weekend,0
ackman you should be really going after @stock classic example of @stock firm worked for them a year or so momo is in favor yourwelcome,0
@stock weekly sorry suckers bearish bat under resistance,0
some profit taking today but mar @number @numberc @stock is pointing higher for @stock @numberm float @number short love it over @number @number,2
@user @stock thanks for sharing great article,2
whisper expectations for @stock,2
isn t @stock getting unjustly punished for having too much cash good problem to have no i still love my iphone happily trapped in ecosys,2
@stock capitalizing on the bigger picture moves with the higher time frame weekly @stock,0
@stock seems like a pretty low risk reward short opp stop above volume resistance @numberst tgt gap fill,0
it s not the first time that affy has problems with their drugs,0
@stock short idea,0
@stock short idea,0
@stock long idea,2
@stock long idea,2
@stock short idea,0
@stock breaking upper channel resistance line to make fresh @number week highs on high volume ooking for continuation,2
@stock bullish breakout on expanding volume @stock move towards @number can be expected as long as @number @number holds,2
@stock sell stop under friday s low or limit to short near @number,0
eview of open positions stocks @stock @stock @stock @stock @stock @stock @stock po @stock @stock,2
stalking ising channel on fi if a pullback happens to @number @number must be bought with a @number @number stop,2
stalking @stock watching for a break of @number @number,2
@stock weekly @number @number meeting,2
spy @stock @stock @stock @stock closer examination of transports and market best to have seen @number prev vid,0
@stock anything financial over @number @number,2
@stock volume returns again buy once it gets through top of that downtrend line,2
tough loss but @stock still looks good knicks,2
@stock daily triple bottom bullish unless loses support then short it,2
@stock @number in bullish harmonics,2
@stock @number min bullish harmonic w fibs,2
@user @user i went long on @stock for this week i m still bearish on @stock but we re in bull market i ll close out this week,0
@stock great risk vs reward with stop under fib @number at @number @number,2
ong nike @stock ange esources @stock h t nike @user,2
@number short ideas led by miners @stock @stock @stock @stock @stock bid @stock eyeing @number many extended but trade able,0
chromebooks the future goog aapl,2
@stock when was the last time you saw kmart and sears full of people,0
@stock @stock @stock @stock warren buffett launches into another giant hunting,2
automatic cuts starts today european crisis goes worse and worst but @stock @stock @stock are going to pop anti austerity hype stocks,2
@stock horrible quarter pretty much declines across the board borgata was expected but other locations saw declining revs @stock,0
@user @stock down @number premarket anyone know where the bottom is @stock if it does not stop before that i m buying it,2
opening momentum watchlist @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock,2
@stock hmm i m not saying a word fan boys girls keep your hate to yourself,0
get divi approval from fed likely it takes off @user post from last night on bank of america @stock,2
@stock @number @stock estimates @number @stock @stock unit growth for volt @numberk great headline but @stock built capacity for @numberk this is bad for margins @number @number,0
@stock actual s for volt leaf tell a different story than mgmt s @number feb leaf sales down @stock @stock again now to @number units @number @number,0
@stock strong start,2
@stock swing from friday and watchlist,2
@user @stock gonna take out @numberx @stock shortly now all it has to do i split the stock @numberx for an accurate penis measurement,2
today s watchlist for shot stocks @stock @stock @stock @stock @stock,0
@stock blue sky breakout today,2
@user @stock please tell me how i could explain my wife i lose @numberk on the best cie in the world tx share when you figure it out,2
@stock i am a golden god do not fight me,2
@stock @number @stock coming soon,2
@stock starting its climb back up,2
@stock another leg higher,2
watch @stock looks higher,2
po continues to recover well but really needs some volume on the upside to sustain it,2
@stock over @number again doing above avg volume,2
@stock better volume now @numberst tgt @number @number,2
@stock has @numberm shares @stock has @numberm shares @stock has @number @numberb shares so close to share price puts goog around @number @stock @number @stock @number,2
@stock like the start needs a move over @number @number on vol,2
@stock @number yr low here think this move is forecasting the long term top on gold @stock @stock @stock getting hit hard today bubblebursting,0
@stock trading @number share plus @stock,2
@stock buy @number @number @number @number,2
@stock another leg down to @numberish,0
@stock from watch list just over lien with volume of @number of full day average,2
@stock @stock not letting up on the gas this morning,2
bull of the day ed obin gourmet burgers @stock @stock @stock @stock,2
@stock beastmode,2
@stock gearing up for another leg higher,2
hi all catch me on @user today at @number @number p @stock breaking down @stock and an update on terry vs @stockartha @stock @stockso @stock @stock @stock,0
@stock @stockillow from watch list over line as a continuation with volume of @number of average full day,2
@stock @number nxt tgt,0
@stock closed @number @number of my positions and riding other half,0
@user fund mgrs are the sellers right now have to clear @stock in downtrend early seller gets worm should have started in @stock,2
best behaved in today s market action @stock,2
@stock just pulled the trigger on jan @number @number @number sold thursday @number s for @number @number in the @stock game now,2
@stock is the street asleep i want some commentary on this move,2
@stock @stock and @stock move higher as the nq f turns green,2
@stock dips below @numberb buffett tells cook to ignore cash complaints buy back stock @stock,2
@stock possible bounce zone,2
equity alpha ike @stock on break of trendline resistance at @number @number should retest earnings high @number,2
equity alpha watch for @stock to start to take off over @number ooking for @number @number in couple weeks,2
@user @stock @stock etail dont get stuck holding google bag like you did aapl google a sucker high here @number @number the vol fast fall,0
@stock looking for a quick move to support at @number especially if spy lead the way down,0
@user cook is fine for @stock people were skeptical about chambers at @stock too markets are not always prescient,2
@user tour de @stock gap fill ast gap of hope filled,0
@user @stock @numbermin one green @numberm candle all day and it was the lowest vol of the day,0
@user @stock apple will call the bottom with a big buy followed by announcements you are pretending there are adults in charge @stock,2
green daily triangle on @stock scaling down,0
@stock starting to work @number @number stop,2
@user spy hg f c f @stock these breakdowns suggesting a @stock global economy pull @stock with it,0
@stock taking some off here @number @number stop,2
@stock looking for a move to @number @number has to hold @number,2
@stock peeling some off here @number @number,2
for those not following @stock a conservative fair value in @number @number is realistic when they settle w @stock soon it ll get there @stock,2
@stock taking half off here,2
@user @stock i am sure we all have our equivalent mercedes size loss somewhere in our career i m down @number or @number till it comes back,2
@stock finally,2
@stock i m in some @number calls short squeeze is starting,2
@stock looking for @number @number @number next tgt,2
@stock all time high and on good volume just what you want to see for a sustained move,2
@stock long @number and under buying,2
this is @stock s @numberth consecutive day under the @number trendline when a multi year trend breaks be short or be long gone,0
ssys statement of cash flow still a secret no mention of operational cash on @stock no analyst asked about cash flow either in q @stock oh well,0
@stock finally taking more off @number @number,2
@stock watching for a move over @number @number,2
like the look of @stock here giving us a nice entry probably write something overnight,2
@stock broke intraday bollinger band top now c h holding above resistance watch for intraday b o,2
take a look at how @stock behave when it breaks above or have a bullish @stock crossover,2
@user delta between @stock and @stock today is possible as soon as @stock does a @number @number split will it be comparable @number @number vol,2
ed weekly triangle on @stock scaling p,2
@stock @stock @stock your dark horses for the week will come from behind to to take a lead @stocka,2
@user @stock traders are attracted to round numbers like @number sure but this stock is traded @number by computers,2
@user @stock simplest answer is the right one occam razor why apple keep going to south no buyers until turn around of some sort,2
just bought @stock cheaper than it has been in years a @number @number div,2
massive sell off @stock geat,0
@stock flagging today might buy before the close and hold overnight if it closes above @number,2
@user @stock after google hit bottom a few yrs back it rallied for a year what s your time frame @number @stock @number jan @number,2
@stock morgan stanley option bull bets @number @number million on an up move by july,2
@user @stock almost @numberx @stock now gonna hit it tomorrow prob @number @number please check your facts @stock is @number @numberx more than @stock @numberx vol,2
@stock solid buying on @stock,2
@stock took profits here @number @number,2
@stock breaking and holding above @number for new all time highs,2
@stock breaking out on heavy volume and bounced off nicely at fri s close,2
@number @stock could do a leveraged buy out of itself with cash on hand and low @number earnings finance if there was a bank big enough,2
@user @stock i sure hope their p dept monitors this sentiment after @stock company don t care and @stock never did,2
@user just waiting for the numbers no insights into them @stock,2
@stock kills it,2
@stock goal @stock margin of @number the dov dude is focused on @number @number in sales at @number to @number that is lots of bacon,2
@stock we have no current plans for a @stock app no app for @stock kindle evernote hootsuite whatsapp @stock to kobo,0
es f interesting parallel between apple @stock bubble and the fed has your back bubble @stock peaked with @numberth phone fed peaked with @numberth @stock,0
@user @stock eyes on disney knocking @number door again,2
@stock today was a great entry point huge insiders and institutional bought here just recapitalized high target price @stock,2
three dividend paying guru stocks sizemore insights @stock @stock @stock @stock @stock @stock @stock,2
@user @stock motley fool says apple gets to @numberk b@number @stock on @stock since @stock has @number @numberx more stock it is already over @number @stock,2
@stock competition egulators to fine @stock before end of mar for breaking @number promise to offer rival browsers in win os @numbernd failed to comply,0
@stock holding weekly puts,0
ed daily triangle on @stock open ong at @number @number,2
@user @stock pigs do fly @user slags @stock for not listening to shareholders not buying @stock twitter or @numberbper wk stock,2
@stock to many people think the ip@numbers will be bigger smaller or what ever but what if it was the watch think dick tracy micro sized,2
new blog post followup to yesterday s watchlist ots of movers @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock,2
@stock wouldn t be surprised to see retest of @number level as new resistance sometimes this week,0
@stock when it gets ugly like this is always time to buy @number @number to @number @number will start @number entry buy tomorrow,2
@stock when it gets ugly like this is always time to buy @number to @number will start @number entry buy tomorrow @number at @number to @number or @number,2
@stock we open anywhere here or under @number @number we see @number @number easiest @number cent trade ever,2
@stock bought more today for the @numberth time going much higher all the major funds in media plays will buy this one target easy @number @number,2
@user bet it all on @stock right now ather bet on @stock @number week low than all the vapour ware @number or @stock time highs poof,2
set ups i like for tomorrow @stock @stock @stock @stock @stock @stock others set ups i like,2
ong idea in @stock for tomorrow,2
@user @stock who is gonna trade in their watch for an iwatch what if your watch was actually an iphone,2
market wrap video additions to watch ist including @stock @stock @stock @stock @stock,2
@stock @number @number @number @number after hour somebody know something,2
for those that believe @stock still leads mrkt tops recent action is not positive @stock spy @stock @stock,0
more like @number john is conservative @user @stock aims to open @number @number new stores over next @number @number years next step re fi,2
@stock this stock has majort support at @number @number range and should rebound hard back to @number @number,2
@user @stock what point does this get delisted from the @stock @number not while it is in the top @number duh currently @number nasdaq @number world,2
on jan @numberth we posted this video on aapl no change be careful,0
trade idea buy jive @number @number target @number cut below @number @number,2
@stock fib @number retracement from @number low of @number @number to @number @number would be @number @number,0
@stock on flag break or over @number @number,2
over @number @number may need to rest first,2
@stock over @number @number,2
cloudy big gap bottom @stock hammer,2
contralert don t panic wall street is going crazy for student oans but it s not a bubble @stock,0
@stock entire body is about @number day moving average today for the first time,2
@stock still flying off the shelves,2
@stock breakout on huge volume ooks ready to test the highs,2
@stock flagging for a move higher watch for a break over @number @number with volume,2
watching ad for more upside breakout at @number @number,2
@stock wants to breakout @number @number is short term resistance,2
@stock could buy back @numberm shares for @numberb saving @numberb yr div payout @number discount on share price @number value increase to shareholders win win,2
@user @stock @number @number million of @number million phones sold were @stock strongest period of sales since @number fie the @stock,2
from the look of it ill be averaging down aapl around @number there is no bottom around here,0
@stock is still cool,2
@stock will be buying on all dips today an @stock trade a day keeps the doctor away trade range @number to @number today,2
@stock no rest for this stock as it soars into new highs,2
@stock exactly what you want to see a stock do after basing consolidating new highs,2
@stock patience always pays off broke out to new highs,2
@stock worth eyeing keeping on your watch list,2
@stock is flirting with new @numberyr highs in pre market,2
watchlist for today @stock @stock @stock @stock @stock @stock,2
@stock breakout watch @number @number,2
@stock @number in prem @stock @stock average @stock @number @number huge institutional and insiders bought in previuos week,2
@stock ready to break key resistanec at @number,2
@stock still holding all my shares bought at @number @number have june@number calls that are playing well too sold my @stock@numbers yesterday too soon,2
@stock peeling some off,2
@stock taking more off,2
i will short @stock under @number @number,0
@stock watch it over @number @number,2
@stock nice clean move above @number close near here would be very bullish,2
@user @stock at @number feels a @stock like @stock at @number feels very overextended here cation are you afraid of that ow @numberk vol,0
@stock trying to move over @number @number,2
@stock triggered pennies yesterday and continues a bit today with volume of @number of full day,2
whisper expectations for @stock,2
if @stock were as dead as some predict i would hope that the premium on puts calls would be lower,2
really having some anger boil over for missing @stock short on the gap today not gonna chase,0
long a little @stock,2
@stock here is the entry for the long @stock ot of volume over @number @number,2
@stock in some lotto @number calls for next week,2
@numberfor@number @stock @stock are champs both up @number in @number,2
@stock the latest target of increasing energy focused activist investing investors can cash in @stock,2
@stock continuing move up possiby getting some bounce from @stock upgrade,2
@stock moving higher from consolidation of earnings pop,2
@stock oad puts @stock is about to get blown up imo,0
@stock mild divergence creeping in could arguably ease back to mid @number s but long term rock solid,2
@stock holding that @number @number @number area for now but longer term trend endangered,2
@stock like the daily and intraday setup will try over @number @number,2
@user @stock you know its a extremely bullish day in the market when apple is up @number @number @stock,2
@stock boom sha ka laka via @user,2
@stock rallied smartly from first support strong breakout today surprised so few follow this one,2
po still some work to do needs volume on any move higher from here,2
@stock not falling getting ready for the next leg up,2
other longs are @stock down small and @stock @stock @stock m@stockhp in last two days,2
@stock ho hum giddy up ca eady to sprint to new high @stock needs to clear @number @number resistance,2
@stock tightening stop to @number @number now,2
@stock goes higher on european close @stock,2
@stock wants @number @number then i think it s time is up imo,0
@stock sold at @number @number the shares i bought mar @number for @number @number,2
@stock hats off to @user who dropped the last blood yesterday should have split down,2
@stock another leg up only position in the red yesterday now well in the green,2
@stock hit fib level @number @number,0
@stock sticking with,2
@stock taking some off here,2
i need to liste to the little devil on my shoulder more often in @number @stock @number @number lord help me lol,2
oh @stock,0
@user @user old technology are more expensive market not for @stock think more nano phone watch dick tracy not rolex,2
@stock is stuck at @number @numberish i say this is bullshit,0
@stock while traveling through kalamazoo mi on friday at @number @number the place was empty this is the growth hopes for the company eshorted @number,0
@stock iphone watch like this,2
@user @stock wonder how many jumped on the short side with that @number wk low hardly ever smart to go short on lows or long on highs,2
@stock is not necessarily kalamazoo but towns like kalamazoo they will not buy a @number burrito they don t see the value in it like i do,0
@stock ppl buy android cause it is cheap but a phone that you wear like a watch cool game changer think big all the parts are there,2
helped my brother buy @stock @stock yesterday @stock last week better cash in a free dinner while i m hot,2
lots of good ideas are to earl @stock didn t invent tablet just introduced it when right goog glass smartphone glasses perv device,2
@user @stock looks good for higher prices gapped above base and held updated @number min view,2
@user @stock wow when was the last time we were up @number doug kass umour einhorn umour let it ho@stock on no rumour and then @stock,2
quietly @stock has been on a nice run value lies in its transformative nature our take from fall,2
@stock stop to @number on remainder of position,2
@stock finally now we can run,2
@stock @stock is culprit for weakness bowe puts @number @number target,2
@user @stock this rally won t last @stock great i will sell you some @stock@number @numberputs for @number money where mouth is,2
@user suddenly everybody is bullish on @stock you should hear people on @stock yesterday last @number months,2
@user calling for rotation out of everything back to @stock everybody back on the @stock @stock,2
small weekly put position in @stock here,0
the easons i journal and pivotal moments in the market new blog post @stock spy @stock @stock,2
@stock daily make green dot buy yesterday @number up target not overbought or oversold still positive,2
@stock cant wait to pull the trigger on that one,0
@stock still flagging will add to my position over @number @number,2
@stock traps works better with a @stock @stock dead bulls and bears @stock,2
shot @stock @number @number,0
@stock i imagine the bears jumping up and down on that @number got it down @number @number in @number minutes,2
@user @stock nothing like firing of @stock to make investors panic other than stock price it has been best co profit and sales ever,2
@stock mother faacker,0
@user @stock price is volume volume is key @numberm action i will stand on the other side of your shorts,2
@user is @stock ripe for shorting yet looking for that @number @number drop it happens in a second with the goog low vol,2
tab looks like its breaking out a falling wedge,2
equity alpha @user @stock looks like its bottomed and ready to go over @number if breaks look for @number,2
@stock need a catalyst thx szaman not paying attention to it,2
equity alpha @stock is our fav short opp no growth this year high valuation short under @number @number,0
@stock don t be a bagholder,0
@user macbooks phones etc i do not imagine much time for toys @stock ipod toy iphone itouchw phone ipad big itouch,2
@stock @stock @number @number is a question of day from now,2
@stock once you have the smartphone mini you can ad as many @stock you want because you wear it not stuffed in pocket think @stock v comand,2
@user @user @stock @stock glass is not a rumor gglass is a s phone glasses perv alert women hate,2
i will short @stock once it fails @number @number gonna be worth the wait,0
@user why curse @stock by raising target to @number k currentlyaap is trading at @number @stock stock price dick size or lack of,2
@stock @stock it is all skynet trading right now lockstep @number pm it will get exciting again,2
@stock yummy yummy doughnuts ong at @number @number,2
@stock ooks like an @number day winning streak,2
@stock probably small fadethen a pop finish i think @number @number everything is green today tomorrow who knows,2
as long as it doesn t cross the @number @number fibonacci evel the short is valid @stock,0
@user @stock treadmill stock dare i place @number call lots of people betting on @number next friday,2
@stock yup i see it nice stocastic cycle,2
eading stocks topped early in the day even as es f pushed higher elative weakness on a strong up day soda @stock @stock @stock @stock bid,0
@stock from watch list has volume of @number of ave full day slightly over line,2
@user @stock covered @number @number @number @number @number @number @number @number good in and out you might get to re buy in @number minutes,2
does everybody know that @stock @stock can do @stock little in regards to a stock price you should be praying to @stock and @stock,2
shot @stock @number @number,0
bot @stock puts as this is a dead cat bounce free fall will continue into friday,0
come on @stock do the harlem shake,0
@user @stock if ya think this won t bounce on that news see @stock agree but still a dying business on both accounts,0
@stock seems geady to go south,0
@stock strong if they keep buying into the close,2
watch soh here under @number @number could be a short imo,0
@stock @stock anyone thinking of shorting these names these @number specifically @stock seems to have a history of huge spikes up and then collapses,0
@stock @number min,2
@stock check the intraday tell me this thing isn t ready to blow up almost @numberk shares traded in @number minute @stock,2
@user @stock the days you wished that you had bought in i spent some money averaging down to @number yesterday yeehaw,2
@stock slightly above resistance,2
@user @stock if everyone thinks its going up tomorrow its going down you speak as if humans were in charge not @stock,2
@stock after hour most advanced @stock ex @stock poe @stock @stock @stock @stock @stock,2
@stock call starting sunshine and bullets ha lol,2
@stock @stock investment commences offering of @numberm shares of common stock trading thru post market highs at @number @number on dilutive news ong @stock,2
@stock added to short position on move up sears headed lower part @stock now available,0
@stock @stock lemme just check something real quick actually @stock anyone else notice a @number gap here,2
@user brokeinvestor@number i may have been wrong about that pullback @stock,2
market wrap video additions to watch ist including @stock @stock @stock @stock @stock @stock,2
@stock wait for re entry point @number @number,2
@stock from still nothing bullish here,0
@stock how an internet trained apple analyst lost tens of millions of other peoples money,0
big freakin @stock to myself as @stock was the @stock stock mentioned in my dec@number video as a breakout stock for @number,2
seen to outperform peers this week @stock @stock @stock n @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock @stock,2
tab has just broke a falling wedge pattern short term sentiment has turn bullish,2
@stock @stock indicating that the current short term price trend is bullish breakout watch over @number @number,2
@stock sharing where and why i added to short position yesterday video,0
@stock around @numberam on factory data i expect a slight pullback that could be a entry point @stock@number the run over @number @number,2
will @stock go down,0
@stock finally bought bofa don t know why just one of those hunches,2
@stock apple may introduce the next iphone and ipad in april,2
@stock will watch to see if it can break @number @number,2
@stock nice to rally without a rumour,2
@stock @stock ameritrade two massive blocks of upside calls over past week,2
@stock strong start,2
@stock in next weeks @number calls at @number,2
@stock good start like it over @number,2
@stock nice start but needs better vol,2
@user @user fail to see how you made money @stock buy low sell high @stock or sell high buy back lower same everywhere,2
@stock interesting here above @number could signal attempt at recent highs near @number,2
@user ast year cash announce was march@number third monday expected march@number this year @stock bottom was called today @number,2
@stock also following through nicely from yesterday to the downside,0
@stock stressesult tomorrow @number @numberpm @stock after we will have the dividend as a follow through catalyst,2
@stock peeling some off here @number @number,2
@stock insiders staring to buy and at a macro bottom @stock patience,2
joining the party @user @stock is my only position not ripping today but it looks ready,2
@stock awesome action with volume and breaking through the @number @number mark key pivot point,2
@stock trying to get over @number,2
@stock watch for a possible bounce around @number @number pic twitter com adwjrd@numberne,2
@stock next week s @number calls getting a lot of play,2
@stock breaking down still holding puts,0
@stock opened a position at @number @number,2
@stock decent amount of vol behind this bounce one day does not make a trend holding short,0
@stock continues run all time high within sight our budget airline analysis from fall,2
@stock taking more off here,2
@stock thinking about adding here,2
wag nice short under @number @number,0
wag nioce short in @number cents,0
short wag @number @number,0
@stock @number @numberish my final tgt @number stop,2
@stock here comes the next push getting close to my final destination @number or so,2
@stock good entry here next fib level is @number @number and current support is @number @number,2
watch @number @number for @stock ahead of an expected earnings beat next week,2
@stock going to @number @number volume is good,2
with some luck @stock @number is current target,2
@stock working peeling some off here,2
@stock shot @stock gata shot @stock,0
@user @stock if @stock did his job and managed the stock not his job to mng stock mng co yes stock has very little to do with co,2
fod nice pop no pos,2
es f in danger of stalling that s @number d days in the last @number @number weeks for the indexes not exactly bullish behavior @stock @stock @stock bid,0
@stock @number minutes till europe closes we will see if buyers over there or sellers,2
@user @stock long setup on the radar,2
@stock looking pretty,2
@user do you think the @stock support level means anything now after the recent news,2
shot @stock @number @number,0
@stock close to @number @number,2
@stock on launch pad in @number cents,2
@stock solarwinds this is houston you have cleared the tower proceed to space,2
@stock has anybody ever noticed that the decay matches the slow climb up on the day before expiry,2
fod continuing to act nicely @number @number @number @number potential target zone,2
@stock bingo it is bingo everywhere today,2
@stock just bought back the shares i sold yesterday at @number @number,2
@stock took some off,2
i think @stock can be shorted under @number @number for a full dollar roll,0
@stock @stock is on fire i love the @number day swing trade we are out at @number @number for a very nice @number @stock,2
watch @stock under @number @number,0
@user @stock cnbc dump comin up first time for everything @stock,2
@stock @numberk march @number @number k april @number call buyer,2
@stock if it can go over @number @number it will go gangnam style,2
@stock for a short in @number,0
tec www short term stocktrading com mar@number decent trade in tec today,2
@user nice @stock @stock for @stockmy today not a lot of volume though first pullback to confirm,2
@stock keep in mind there are about @number @number contracts offered at @number in the apr @numberc could temporarily create resistance or a sell off,0
@stock short @number @number,0
very important day for @stock it will interesting to see if it can break @number @number,2
equity alpha @stock brekaout over @number @number resistance tgt @number @number best bank in @number @user,2
equity alpha @stock looks like great short under @number @number weak fundies overvalued weak technicals,0
@user @stock we are seeing,2
@stock took a little more off @number @number stop now,2
@stock daily got overbought @number days ago and yellow owns @stock not oversold either,0
@stock crosses below @number and i am shorting it,0
shot @stock @number @number,0
ed weekly triangle on @stock pdating,2
@stock interesting how skynet can keep a @numberb stock in a @number @number price flux channel for an hour with @numberm trades,2
@user what time are the stress test results being released tomorrow @stock @stock @stock @stock wf@stock @number @numberpm @stock,2
@stock nice accumulation taking place here ong and strong,2
@stock @stock @stock beige book @stock @stock everything looks good,2
green daily triangle on @stock pdating,0
@stock yep over the @number @number esistance @stock,2
@stock big boys come in buying arge block,2
can the @stock ipad escue a struggling american education system,2
@stock @number by close even better,2
@stock breaking out,2
@stock oct @numberc bought @number @numberx at @number vs @stock of @number suspicious out of the money big trade probably opening,2
@stock @stock @stockof giddy up lotto call,2
@stock now @stock is pushing too watchout @number day is possible,2
@stock parabolic,2
@stock back over @number roll,2
@stock buying some here small position trades at @numberx free cash flow and below @numberx @stock mgmt has bought back over @numberb in stock last @number yrs,2
@stock decent setup on multiple timeframes volume not that great,2
@stock cleared @number,2
interactive intelligence back near all time highs @stock,2
@user @user @stock can jump @number in nano seconds after @stock if they beat sure but that is skynet trading with itself,2
@stock @numberk purchase just moments ago,2
@stock a solid breakout of this tight basing channel,2
@stock continues to move up nicely,2
@stock down @stock up hahhaaha @stock should have bought dell with cash like @stock did with @stock in the @number s,2
intermolecular is looking promising pivot above @number imi,2
@user @stock once upon a time this stock was @number xx history repeats itself mickey mouse,2
@stock looks like maybe a fade then pump to close oversold on @numbermin @numbermin,2
adding more weight to @stock sorry folks u had ur fun hammer down time holding over night have plenty of cushion from @number @number short,0
@stock volume in @number calls today is huge in all months something big is coming imo,2
@user with egal eserves ow bank of america faces a big awsuit big @stock @stock,2
@stock holding small short pos from @number @number for swing,0
@stock to face off with @stock exchanges in audit trail bidding,2
@stock wow up almost @number on skynet s after hours inside trading,2
@stock ooks like its getting ready to fill the gap,0
time warner announces plan to spin off time inc @stock @stock,0
@stock and @stock both killed earnings and still were punished hopefully its a matter of patience since i am holding,2
